row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
61706,-1.6250108259024,29.94316982126896,04/15/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Normal
61595,-1.695021260129537,29.8908753480183,04/06/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Normal
61793,-1.6915709146873268,29.951062213479137,04/20/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
62123,-1.645571375464867,29.926418784546485,06/16/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Normal
62042,-1.691882997408366,29.967546664694904,04/18/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61968,-1.81968210713658,29.98306068637355,04/20/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Poor
62025,-1.841014516426947,29.92873857397787,04/14/2017,y,Protected Spring,,Improved,Rwanda,1978.0,,,Poor
61590,-1.714562983551608,29.90772692982397,04/16/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
62078,-1.6198825357716382,30.022335665334374,06/03/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61901,-1.7168749162855819,29.923854302796602,04/14/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Poor
61691,-1.648305424169965,29.91532912331254,04/23/2017,y,Protected Spring,,Improved,Rwanda,1988.0,,,Normal
62136,-1.8014424546499452,29.991049849499486,06/17/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Normal
62182,-1.649524879484653,29.971735845464874,06/17/2017,y,Protected Spring,,Improved,Rwanda,1970.0,,,Normal
61854,-1.763341789773872,30.073262244180693,04/24/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Poor
61664,-1.6759271491402352,29.925259743494905,04/20/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
61889,-1.713986645070231,29.909036923268218,04/16/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61659,-1.679896503784401,29.895151791603414,04/06/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Normal
61733,-1.7952037620742343,29.93004296714307,04/15/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Normal
62187,-1.700676976730093,30.042666876434993,06/17/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61978,-1.659948743842917,30.014158432949532,06/04/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61765,-1.60386294441087,29.92656275877923,01/01/2015,y,Protected Spring,,Improved,Rwanda,2000.0,,,Poor
61857,-1.6648328777568382,29.93701471976555,04/17/2017,y,Protected Spring,,Improved,Rwanda,1982.0,,,Poor
62057,-1.8170786703122601,30.00102124694776,04/20/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Poor
61928,-1.6456841587523001,29.95116876155509,04/15/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
62135,-1.648607233546464,29.88819845636624,06/17/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Normal
62192,1.633608624596231,30.048164895632233,01/02/2015,y,Protected Spring,,Improved,Rwanda,2003.0,,,Poor
61714,-1.8936561925724118,29.966208729433827,04/14/2017,n,Protected Spring,,Improved,Rwanda,2003.0,,,Does Not Function
62053,-1.8367108499456148,29.99475424853761,04/20/2017,n,Protected Spring,,Improved,Rwanda,1998.0,,,Does Not Function
61825,-1.744206609559412,29.973339057273932,04/20/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
62103,-1.730495214332932,30.033383510198263,06/03/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61913,-1.7981932437864883,30.070125139091374,04/21/2017,y,Protected Spring,,Improved,Rwanda,1991.0,,,Poor
61808,-1.807754114879541,30.00256257152505,04/20/2017,y,Protected Spring,,Improved,Rwanda,2008.0,,,Poor
61872,-1.704229464343769,29.966417687431218,04/18/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61622,-1.630054500127411,30.018507761301407,04/24/2017,y,Protected Spring,,Improved,Rwanda,2016.0,,,Normal
61544,-1.660997233012715,29.912293502295928,06/06/2017,y,Protected Spring,,Improved,Rwanda,1981.0,,,Normal
61814,-1.6476992278264468,30.018280263897573,04/24/2017,y,Protected Spring,,Improved,Rwanda,2017.0,,,Normal
61834,-1.7522353233506682,30.01389393624246,06/02/2017,y,Protected Spring,,Improved,Rwanda,1970.0,,,Normal
61776,-1.667409255432212,29.92143008220656,04/20/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61701,-1.70168939762518,29.91163361103436,04/14/2017,y,Protected Spring,,Improved,Rwanda,2004.0,,,Normal
61997,-1.686198866594685,29.89565992568739,04/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61627,-1.626165809247202,29.95225822500456,03/11/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Normal
61561,-1.7382772657346481,29.91869370840012,04/15/2017,y,Protected Spring,,Improved,Rwanda,2006.0,,,Normal
61782,-1.8355583377558202,29.915147901839052,04/21/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
62118,-1.6813124864649651,29.952267095664894,06/17/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Normal
62177,-1.6998038456666842,29.896950545886877,06/17/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
62088,-1.6246324277993909,29.935807449347077,01/02/2015,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
61572,-1.7287454540835903,29.92901008220652,03/07/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Poor
62010,-1.6166860934959566,29.890057670552487,04/20/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Normal
62046,-1.9864311228167297,30.10274913430533,03/06/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61886,-1.751743312891645,29.95139948125106,03/07/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61696,-1.77100990808572,30.067058391721073,03/26/2017,y,Protected Spring,,Improved,Rwanda,1983.0,,,Normal
61674,-1.773689550541943,29.94064901483014,04/20/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
62150,-1.7780644722136942,29.932630440225896,06/17/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Normal
62140,-1.6956085464300632,30.046522876737093,06/17/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Poor
62029,-1.7806797970473582,29.969287271668893,04/20/2017,y,Protected Spring,,Improved,Rwanda,1993.0,,,Poor
62017,-1.7081144707389209,29.994002755880796,04/22/2017,y,Protected Spring,,Improved,Rwanda,1988.0,,,Normal
61893,-1.792929280132831,29.94507527736598,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
62114,-1.716111946437897,30.00525687576701,06/17/2017,y,Protected Spring,,Improved,Rwanda,2005.0,,,Normal
61695,-1.6512934131937052,29.90122114228846,04/23/2017,y,Protected Spring,,Improved,Rwanda,1975.0,,,Normal
61904,-1.619781001041221,29.903986667146764,04/20/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
61850,-1.675800477057864,29.920520845457002,04/20/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Normal
62191,-1.6734190000142308,29.886976004512324,06/15/2017,y,Protected Spring,,Improved,Rwanda,1987.0,,,Poor
61990,-1.7296740131775632,29.950872029179287,04/18/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Poor
61819,-1.6599018491858781,29.93525481942697,06/02/2017,y,Protected Spring,,Improved,Rwanda,2011.0,,,Normal
61942,-1.719580977891855,29.965659609724625,04/18/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61663,-1.6762133341750918,29.930940957096304,04/20/2017,y,Protected Spring,,Improved,Rwanda,2001.0,,,Normal
61985,-1.7515719099132712,30.060280267248718,04/24/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Normal
61787,-1.84122019164772,29.91963239070873,04/14/2017,y,Protected Spring,,Improved,Rwanda,1992.0,,,Poor
61746,-1.636451998628823,29.97036227145373,04/15/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Normal
62131,-1.700291468396343,30.034616976434865,06/17/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
62064,-1.667175797818179,30.04192903569532,06/02/2017,n,Protected Spring,,Improved,Rwanda,1985.0,,,Does Not Function
61861,-1.7280018715234131,29.946943777334198,04/18/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
62104,-1.696592864599955,29.96920084646318,06/17/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Normal
61586,-1.6700835515945982,29.91638278709073,06/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61775,-1.704809830935294,29.980424348166103,04/22/2017,y,Protected Spring,,Improved,Rwanda,1987.0,,,Poor
62146,1.790185123498702,29.94123485213468,06/17/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Poor
62049,-1.7108257983602118,29.96891327356489,04/18/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61925,-1.832705874321981,29.994787034086126,04/20/2017,y,Protected Spring,,Improved,Rwanda,1986.0,,,Poor
61680,-1.676278914763511,29.940470819566908,04/20/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61573,-1.7287377340113381,29.92902314825695,03/07/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Poor
61579,-1.6700829104991142,29.916437181100694,04/23/2017,y,Protected Spring,,Improved,Rwanda,1973.0,,,Poor
61838,-1.8441453869277489,29.99609915385114,04/20/2017,y,Protected Spring,,Improved,Rwanda,1987.0,,,Poor
62099,-1.713950122652324,30.024435306011572,06/03/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Poor
62172,-1.715862008546439,30.049689846400668,06/17/2017,y,Protected Spring,,Improved,Rwanda,2006.0,,,Normal
61697,-1.777356288757911,29.98630493367206,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
61965,-1.8458929825796861,30.021911411877408,04/20/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61975,-1.6626434527830078,30.030187722369128,04/24/2017,y,Protected Spring,,Improved,Rwanda,1988.0,,,Poor
61882,-1.6966839994353784,29.933154724951386,04/14/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
62000,-1.6872681449720341,29.89083554960537,04/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61802,-1.7474015515144667,29.943466364140512,04/20/2017,y,Protected Spring,,Improved,Rwanda,1987.0,,,Normal
61568,-1.655315748762629,29.925486569636146,06/02/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Poor
58471,-1.5063944,29.6386417,01/07/2010,u,,Mechanized Pump,,Rwanda,2010.0,Water Mission,,
61678,-1.682410997060315,29.942214003075886,04/20/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61756,-1.8258220682304018,29.91013139486016,04/21/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
61946,-1.7600574021594366,30.07636066113563,05/31/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61743,-1.7528251577387457,30.03947721764031,03/15/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61910,-1.6487707959601432,29.969808948069172,03/21/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Poor
61601,-1.709978341801166,30.036267393537702,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62032,-1.797359127658571,30.111448543843604,06/02/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Normal
61614,-1.8222994629163807,29.926222020385595,04/21/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
61770,-1.617120598054195,29.93378446998732,04/20/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
61633,-1.6602195737781809,30.05741434626506,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62163,-1.6177145689364507,29.91566487934547,06/17/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
61646,-1.7594639454452499,29.96581628445241,04/20/2017,y,Protected Spring,,Improved,Rwanda,1983.0,,,Poor
61936,-1.6712049558872801,29.885015896258913,04/05/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61618,-1.6662117847537241,30.001568698735966,06/05/2017,y,Protected Spring,,Improved,Rwanda,1986.0,,,Normal
62129,-1.6357684531543482,29.931347849464863,06/17/2017,y,Protected Spring,,Improved,Rwanda,2015.0,,,Poor
61616,-1.6444881605863542,29.947788962612023,04/15/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Poor
62086,-1.622517179185876,30.04401476780541,06/02/2017,y,Protected Spring,,Improved,Rwanda,1986.0,,,Normal
61712,-1.785342483057694,30.013612033181087,04/23/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62108,-1.820860546497992,29.96856954648483,06/17/2017,y,Protected Spring,,Improved,Rwanda,1991.0,,,Normal
62039,-1.752751258641993,30.04746974891785,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62071,-1.7048642662020341,29.922494568025886,04/14/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61878,-1.701465469843275,29.949182262709176,04/20/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Normal
61865,-1.804150173712413,29.98309354500752,04/20/2017,y,Protected Spring,,Improved,Rwanda,1982.0,,,Poor
61682,-1.6417910328497358,29.90046869235909,06/06/2017,y,Protected Spring,,Improved,Rwanda,1975.0,,,Poor
62195,1.6547620621547834,30.012103723690124,01/02/2015,y,Protected Spring,,Improved,Rwanda,1980.0,,,Normal
61921,-1.6609972301362619,30.19229350219593,06/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61723,-1.8043488942526331,30.027097901735,04/23/2017,n,Protected Spring,,Improved,Rwanda,1998.0,,,Does Not Function
62007,-1.677382046028083,29.936408918708228,04/20/2017,y,Protected Spring,,Improved,Rwanda,2001.0,,,Normal
61961,-1.629890688999452,29.938971962447877,04/15/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Normal
61558,-1.723970852023083,30.05340930624905,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62168,-1.6712330856497841,30.055808444063803,06/17/2017,y,Protected Spring,,Improved,Rwanda,2005.0,,,Normal
61650,-1.665786782376244,29.9238204795747,04/17/2017,y,Protected Spring,,Improved,Rwanda,1982.0,,,Poor
61707,-1.6211225912948068,29.94257305454461,04/15/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Normal
62054,-1.818074809475762,29.990257390490804,04/20/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Poor
62159,-1.645618945786439,29.92634987546485,06/17/2017,y,Protected Spring,,Improved,Rwanda,1970.0,,,Normal
61807,-1.628309644560966,29.92893449764609,04/20/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
62127,-1.6628219643458992,29.888487006394943,06/17/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Normal
62081,-1.619483417079125,29.92372557892201,04/20/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Poor
61724,-1.643493582850635,29.974068353700837,03/21/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Normal
62178,1.7547231234256866,29.926426125241388,06/17/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61846,-1.672521846541926,29.989034586548662,04/17/2017,y,Protected Spring,,Improved,Rwanda,1982.0,,,Normal
61914,-1.6280104628179082,29.899471836169766,04/23/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61957,-1.8571396246950918,29.91360833106524,04/14/2017,y,Protected Spring,,Improved,Rwanda,1978.0,,,Poor
61599,-1.6627016428804842,29.97968806745252,04/17/2017,y,Protected Spring,,Improved,Rwanda,2015.0,,,Normal
61797,-1.75521839023586,29.930468483586854,04/20/2017,y,Protected Spring,,Improved,Rwanda,2007.0,,,Normal
61897,-1.7296040387862288,29.94258712477624,04/18/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Poor
61919,-1.646624293216106,29.9069437304219,06/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61655,-1.722907535749635,30.070654690975218,04/22/2017,y,Protected Spring,,Improved,Rwanda,1985.0,,,Poor
62132,-1.648223300964348,29.909115787633013,06/17/2017,y,Protected Spring,,Improved,Rwanda,2000.0,,,Normal
61673,-1.7805032581737033,29.94551599516572,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
61687,-1.698582507064947,30.037223653239842,04/22/2017,y,Protected Spring,,Improved,Rwanda,2005.0,,,Normal
61594,-1.7944222206291591,29.972777761723215,04/20/2017,y,Protected Spring,,Improved,Rwanda,2006.0,,,Poor
62043,-1.747259412259585,29.979792982876397,06/02/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Poor
62122,-1.6691086548008531,30.046252044634873,06/17/2017,y,Protected Spring,,Improved,Rwanda,2005.0,,,Normal
62139,-1.7853744588633582,29.937854255000854,06/17/2017,y,Protected Spring,,Improved,Rwanda,1996.0,,,Normal
61826,-1.75376617979442,29.974623938657466,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
62161,-1.706666754300653,29.989799546432433,06/17/2017,y,Protected Spring,,Improved,Rwanda,1985.0,,,Poor
62030,-1.6383306613510058,29.96247193876785,04/15/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Normal
61811,-1.646940681963091,30.01635327235268,04/24/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Poor
62075,-1.655598517501035,29.900354524254038,06/06/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
62183,-1.6742958485380832,29.8902875458962,06/17/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Normal
61549,-1.6741390540352332,29.9584773888055,04/17/2017,y,Protected Spring,,Improved,Rwanda,2016.0,,,Normal
61951,-1.7697901866338581,29.920627708834328,04/15/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Poor
61998,-1.735536327434736,29.9214284791399,04/15/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61702,-1.7913900012106592,29.945150079177278,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Normal
61734,-1.648871592521781,29.939953471091822,04/15/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Poor
62164,1.7517801191204267,29.95214986123408,06/17/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Normal
61745,-1.637858909934673,29.97156369827975,03/21/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Normal
61626,-1.6232356268323582,29.950192914964546,04/15/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Poor
61766,-1.6856883042496469,29.95613328768797,04/20/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
61562,-1.7434413801526418,29.919122925043236,04/15/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61670,-1.6463274415126308,29.93671120123609,04/15/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Normal
62107,-1.617449864843488,29.91577745318465,06/17/2017,y,Protected Spring,,Improved,Rwanda,1960.0,,,Normal
61794,-1.696461554329807,29.951932377193145,04/20/2017,y,Protected Spring,,Improved,Rwanda,2016.0,,,Poor
62058,-1.816846507311241,30.003131270437105,03/26/2017,y,Protected Spring,,Improved,Rwanda,1997.0,,,Poor
61902,-1.6802941641683582,29.99943186909199,04/22/2017,n,Protected Spring,,Improved,Rwanda,2016.0,,,Does Not Function
61648,-1.666898508688131,29.933313115247746,04/17/2017,y,Protected Spring,,Improved,Rwanda,1982.0,,,Poor
61738,-1.715538159926951,29.963030796519107,04/18/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61934,-1.6662504911031508,29.883223084817537,04/05/2017,y,Protected Spring,,Improved,Rwanda,1990.0,,,Poor
62196,1.6903941234589461,29.963825123458967,06/28/2017,y,Protected Spring,,Improved,Rwanda,2003.0,,,Poor
61983,-1.6784162628826762,30.00104494964027,04/22/2017,n,Protected Spring,,Improved,Rwanda,2016.0,,,Does Not Function
61631,-1.821280986137237,30.013976977085772,04/20/2017,y,Protected Spring,,Improved,Rwanda,1999.0,,,Poor
61777,-1.707789645207413,29.987863681613547,04/22/2017,y,Protected Spring,,Improved,Rwanda,1995.0,,,Poor
61833,-1.761230865071389,29.93214251173781,04/20/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61755,-1.7285069254257088,30.05136217451539,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61779,-1.61572485397856,29.93597254998248,04/20/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
62069,-1.746549959460125,29.922719287442273,04/23/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Normal
61870,-1.7013926073062549,29.96860985081529,04/18/2017,y,Protected Spring,,Improved,Rwanda,2010.0,,,Poor
61705,-1.795038935811837,30.118966951883912,06/02/2017,y,Protected Spring,,Improved,Rwanda,1980.0,,,Poor
61719,-1.6314894284286698,29.950198395092578,04/15/2017,y,Protected Spring,,Improved,Rwanda,1950.0,,,Poor
62047,-1.784480586796476,30.11072977541668,04/24/2017,y,Protected Spring,,Improved,Rwanda,1998.0,,,Poor
61830,-1.7547372817504419,29.923499829458933,04/15/2017,y,Protected Spring,,Improved,Rwanda,2006.0,,,Normal
62026,-1.7922857075681,29.971183992450285,04/20/2017,y,Protected Spring,,Improved,Rwanda,1978.0,,,Poor
62052,-1.841597305153147,29.99030185322097,04/20/2017,y,Protected Spring,,Improved,Rwanda,2008.0,,,Poor
61690,-1.638244508795144,30.032313759386916,06/03/2017,y,Protected Spring,,Improved,Rwanda,1989.0,,,Normal
62100,-1.7449310700218317,30.04997247098217,06/02/2017,y,Protected Spring,,Improved,Rwanda,2008.0,,,Normal
